Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
Moyen-Chari,2,9.53661,18.703175,2016-07-27,h19v08,222.0,4053.0,0.3369,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-08-12,h19v08,222.0,4053.0,0.4953,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-08-28,h19v08,222.0,4053.0,0.5203,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-09-13,h19v08,222.0,4053.0,0.5079,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-09-29,h19v08,222.0,4053.0,0.439,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-10-15,h19v08,222.0,4053.0,0.4275,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-10-31,h19v08,222.0,4053.0,0.3384,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-11-16,h19v08,222.0,4053.0,0.293,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-12-02,h19v08,222.0,4053.0,0.2605,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2016-12-18,h19v08,222.0,4053.0,0.2381,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-01-01,h19v08,222.0,4053.0,0.218,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-01-17,h19v08,222.0,4053.0,0.1429,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-02-02,h19v08,222.0,4053.0,0.1372,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-02-18,h19v08,222.0,4053.0,0.145,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-03-06,h19v08,222.0,4053.0,0.1452,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-03-22,h19v08,222.0,4053.0,0.1433,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-04-07,h19v08,222.0,4053.0,0.1533,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-04-23,h19v08,222.0,4053.0,0.1592,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-05-09,h19v08,222.0,4053.0,0.2063,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-05-25,h19v08,222.0,4053.0,0.2798,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-06-10,h19v08,222.0,4053.0,0.3179,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-06-26,h19v08,222.0,4053.0,0.412,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-07-12,h19v08,222.0,4053.0,0.3923,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-07-28,h19v08,222.0,4053.0,0.5266,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-08-13,h19v08,222.0,4053.0,0.5543,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-08-29,h19v08,222.0,4053.0,0.536,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-09-14,h19v08,222.0,4053.0,0.4593,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-09-30,h19v08,222.0,4053.0,0.4441,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-10-16,h19v08,222.0,4053.0,0.392,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-11-01,h19v08,222.0,4053.0,0.3322,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-11-17,h19v08,222.0,4053.0,0.2622,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-12-03,h19v08,222.0,4053.0,0.2202,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2017-12-19,h19v08,222.0,4053.0,0.1751,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-01-01,h19v08,222.0,4053.0,0.1505,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-01-17,h19v08,222.0,4053.0,0.1403,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-02-02,h19v08,222.0,4053.0,0.1273,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-02-18,h19v08,222.0,4053.0,0.144,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-03-06,h19v08,222.0,4053.0,0.1427,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-03-22,h19v08,222.0,4053.0,0.1257,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-04-07,h19v08,222.0,4053.0,0.1249,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-04-23,h19v08,222.0,4053.0,0.1127,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-05-09,h19v08,222.0,4053.0,0.1605,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-05-25,h19v08,222.0,4053.0,0.2871,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-06-10,h19v08,222.0,4053.0,0.3238,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-06-26,h19v08,222.0,4053.0,0.3721,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-07-12,h19v08,222.0,4053.0,0.3932,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-07-28,h19v08,222.0,4053.0,0.3736,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-08-13,h19v08,222.0,4053.0,0.3128,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-08-29,h19v08,222.0,4053.0,0.3963,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-09-14,h19v08,222.0,4053.0,0.348,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-09-30,h19v08,222.0,4053.0,0.3627,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-10-16,h19v08,222.0,4053.0,0.2401,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-11-01,h19v08,222.0,4053.0,0.2316,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-11-17,h19v08,222.0,4053.0,0.2396,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-12-03,h19v08,222.0,4053.0,0.1629,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2018-12-19,h19v08,222.0,4053.0,0.1251,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-01-01,h19v08,222.0,4053.0,0.1143,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-01-17,h19v08,222.0,4053.0,0.1021,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-02-02,h19v08,222.0,4053.0,0.1238,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-02-18,h19v08,222.0,4053.0,0.1109,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-03-06,h19v08,222.0,4053.0,0.121,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-03-22,h19v08,222.0,4053.0,0.1108,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-04-07,h19v08,222.0,4053.0,0.1255,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-04-23,h19v08,222.0,4053.0,0.1096,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-05-09,h19v08,222.0,4053.0,0.1446,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-05-25,h19v08,222.0,4053.0,0.1993,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-06-10,h19v08,222.0,4053.0,0.2909,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-06-26,h19v08,222.0,4053.0,0.3038,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-07-12,h19v08,222.0,4053.0,0.3538,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-07-28,h19v08,222.0,4053.0,0.3418,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-08-13,h19v08,222.0,4053.0,0.359,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-08-29,h19v08,222.0,4053.0,0.3776,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-09-14,h19v08,222.0,4053.0,0.4432,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-09-30,h19v08,222.0,4053.0,0.4,2449.0,0b0000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-10-16,h19v08,222.0,4053.0,0.3251,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-11-01,h19v08,222.0,4053.0,0.2515,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-11-17,h19v08,222.0,4053.0,0.2524,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-12-03,h19v08,222.0,4053.0,0.2259,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2019-12-19,h19v08,222.0,4053.0,0.1771,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-01-01,h19v08,222.0,4053.0,0.1933,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-01-17,h19v08,222.0,4053.0,0.136,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-02-02,h19v08,222.0,4053.0,0.1261,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-02-18,h19v08,222.0,4053.0,0.1384,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-03-05,h19v08,222.0,4053.0,0.1327,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-03-21,h19v08,222.0,4053.0,0.1329,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-04-06,h19v08,222.0,4053.0,0.1483,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-04-22,h19v08,222.0,4053.0,0.1491,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-05-08,h19v08,222.0,4053.0,0.2303,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-05-24,h19v08,222.0,4053.0,0.2328,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-06-09,h19v08,222.0,4053.0,0.3736,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-06-25,h19v08,222.0,4053.0,0.3435,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-07-11,h19v08,222.0,4053.0,0.4622,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-07-27,h19v08,222.0,4053.0,0.4506,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-08-12,h19v08,222.0,4053.0,0.5485,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2020-08-28,h19v08,222.0,4053.0,0.3837,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
